CS?,Spec Name,Spec Type,Attribute Path,Attribute Type,PK?,Idx?,Lcl?,Lnk?,Min,Max,Edit?,NP?,Default,Length,Hidden?,RULE,en_US DisplayName

,SpecCtg_PR,PRIMARY_SPEC,LIEU_POINT_REMARQUABLE/DFV_LIEU_PR,DATE,,,,,1,,,,,,,

,SecSpec_Pays,SECONDARY_SPEC,CODE_PAYS,STRING,,yes,,,1,,,,,2,,UNIQUE|yes
,SecSpec_Pays,SECONDARY_SPEC,LIBELLE_PAYS,STRING,,yes,,,1,,,,,50,,
,SecSpec_Pays,SECONDARY_SPEC,DDV_PAYS,DATE,,,,,1,,,,,,,
,SecSpec_Pays,SECONDARY_SPEC,DFV_PAYS,DATE,,,,,1,,,,,,,
,SecSpec_Pays,SECONDARY_SPEC,VERSION_MAJ_BAREME,STRING,,,,,0,,,,,10,,
,SecSpec_Pays,SECONDARY_SPEC,CODE_LOCALISATION_BAREME,STRING,,,,,1,,,,,4,,UNIQUE|yes

,SecSpec_Reseau,SECONDARY_SPEC,CODE_RESEAU,STRING,,yes,,,1,,,,,4,,UNIQUE|yes
,SecSpec_Reseau,SECONDARY_SPEC,LIBELLE_RESEAU,STRING,,yes,,,1,,,,,255,,
,SecSpec_Reseau,SECONDARY_SPEC,CODE_PAYS,STRING,,,,,1,,,,,2,,
,SecSpec_Reseau,SECONDARY_SPEC,DDV_RESEAU,DATE,,,,,1,,,,,,,
,SecSpec_Reseau,SECONDARY_SPEC,DFV_RESEAU,DATE,,,,,1,,,,,,,
,SecSpec_Reseau,SECONDARY_SPEC,VERSION_MAJ_BAREME,STRING,,,,,0,,,,,10,,

,SecSpec_Localite,SECONDARY_SPEC,CODE_RESEAU,STRING,,yes,,,1,,,,,4,,UNIQUE|yes
,SecSpec_Localite,SECONDARY_SPEC,CODE_IMMUABLE,STRING,,yes,,,1,,,,,6,,
,SecSpec_Localite,SECONDARY_SPEC,LIBELLE_IMMUABLE,STRING,,yes,,,1,,,,,255,,UNIQUE|yes
,SecSpec_Localite,SECONDARY_SPEC,MNEMO_LOCALITE,STRING,,,,,0,,,,,3,,UNIQUE|yes
,SecSpec_Localite,SECONDARY_SPEC,CODE_SOURCE,STRING,,,,,1,,,,,15,,
,SecSpec_Localite,SECONDARY_SPEC,DDV_LOCALITE,DATE,,,,,1,,,,,,,
,SecSpec_Localite,SECONDARY_SPEC,DFV_LOCALITE,DATE,,,,,1,,,,,,,

,SpecLkp_RegionSNCF,LKP_SPEC,CODE_REGION,STRING,yes,yes,,,1,,,,,2,,UNIQUE|yes
,SpecLkp_RegionSNCF,LKP_SPEC,LIBELLE_REGION,STRING,,yes,,,1,,,,,50,,UNIQUE|yes
,SpecLkp_RegionSNCF,LKP_SPEC,MNEMONIQUE_REGION,STRING,,yes,,,1,,,,,3,,UNIQUE|yes
,SpecLkp_RegionSNCF,LKP_SPEC,INDICATEUR_REGION_PARISIENNE,FLAG,,,,,1,,,,,,,
,SpecLkp_RegionSNCF,LKP_SPEC,CODE_UG,STRING,,,,,0,,,,,6,,
,SpecLkp_RegionSNCF,LKP_SPEC,NUM_INTERNE_REGION,INTEGER,,,,,1,,,,,,,
,SpecLkp_RegionSNCF,LKP_SPEC,DDV_REGION,DATE,,,,,1,,,,,,,
,SpecLkp_RegionSNCF,LKP_SPEC,DFV_REGION,DATE,,,,,1,,,,,,,
,SpecLkp_RegionSNCF,LKP_SPEC,ID_REGION_REFV4,INTEGER,,,,,1,,,,,,,UNIQUE|yes
,SpecLkp_RegionSNCF,LKP_SPEC,DATE_MAJ_REFV4,DATE,,,,,0,,,,,,,

,SpecLkp_Chantier,LKP_SPEC,CODE_CHANTIER,STRING,yes,yes,,,1,,,,,2,,
,SpecLkp_Chantier,LKP_SPEC,LIBELLE_CHANTIER,STRING,,yes,,,1,,,,,255,,UNIQUE|yes
,SpecLkp_Chantier,LKP_SPEC,DDV_CHANTIER,DATE,,,,,1,,,,,,,UNIQUE|yes
,SpecLkp_Chantier,LKP_SPEC,DFV_CHANTIER,DATE,,,,,1,,,,,,,UNIQUE|yes

,SpecLkp_Type_PR,LKP_SPEC,CODE_TYPE_PR,STRING,yes,yes,,,1,,,,,15,,UNIQUE|yes
,SpecLkp_Type_PR,LKP_SPEC,LIBELLE_TYPE_PR,STRING,,yes,,,1,,,,,50,,UNIQUE|yes
,SpecLkp_Type_PR,LKP_SPEC,DDV_TYPE_PR,DATE,,,,,1,,,,,,,
,SpecLkp_Type_PR,LKP_SPEC,DFV_ TYPE_PR,DATE,,,,,1,,,,,,,
,SpecLkp_Type_PR,LKP_SPEC,NUMERO_BAREME,INTEGER,,,,,1,,,,,,,UNIQUE|yes
,SpecLkp_Type_PR,LKP_SPEC,VERSION_MAJ_BAREME,STRING,,,,,0,,,,,50,,

,SpecLkp_Source,LKP_SPEC,CODE_SOURCE,STRING,yes,yes,,,1,,,,,15,,UNIQUE|yes
,SpecLkp_Source,LKP_SPEC,LIBELLE_SOURCE,STRING,,yes,,,1,,,,,255,,UNIQUE|yes
,SpecLkp_Source,LKP_SPEC,DDV_SOURCE,DATE,,,,,1,,,,,,,
